Start	End	CDS	Strand	Name	Locus_tag	Product	Bnb	JWnb	ECKnb
3136933	3137124	CDS	D	bcsF	ECMDS42_2972	predicted protein	b3537	JW5663	ECK3522
3137121	3138800	CDS	D	bcsG	ECMDS42_2973	predicted inner membrane protein	b3538	JW3506	ECK3523
3138887	3138994	CDS	C	ldrD	ECMDS42_2974	toxic polypeptide%2C small	b4453	JW5966	ECK3524
3139470	3140741	CDS	D	yhjV	ECMDS42_2976	predicted transporter	b3539	JW3508	ECK3526
3140771	3141775	CDS	C	dppF	ECMDS42_2977	dipeptide transporter	b3540	JW3509	ECK3527
3141772	3142755	CDS	C	dppD	ECMDS42_2978	dipeptide transporter	b3541	JW3510	ECK3528
3142766	3143668	CDS	C	dppC	ECMDS42_2979	dipeptide transporter	b3542	JW3511	ECK3529
3143678	3144697	CDS	C	dppB	ECMDS42_2980	dipeptide transporter	b3543	JW3512	ECK3530
3145005	3146612	CDS	C	dppA	ECMDS42_2981	dipeptide transporter	b3544	JW3513	ECK3531
3147691	3149382	CDS	C	eptB	ECMDS42_2983	predicted metal dependent hydrolase	b3546	JW5660	ECK3533
3149706	3150914	CDS	C	yhjX	ECMDS42_2984	predicted transporter	b3547	JW3516	ECK3534
3151143	3151841	CDS	C	yhjY	ECMDS42_2985	conserved protein	b3548	JW5659	ECK3535
3151999	3152562	CDS	D	tag	ECMDS42_2986	3-methyl-adenine DNA glycosylase I%2C constitutive	b3549	JW3518	ECK3536
3152559	3152999	CDS	D	yiaC	ECMDS42_2987	predicted acyltransferase with acyl-CoA N-acyltransferase domain	b3550	JW3519	ECK3537
3152968	3155247	CDS	C	bisC	ECMDS42_2988	biotin sulfoxide reductase	b3551	JW5940	ECK3538
3155454	3156113	CDS	D	yiaD	ECMDS42_2989	predicted outer membrane lipoprotein	b3552	JW5657	ECK3539
3156217	3157191	CDS	D	tiaE	ECMDS42_2990	2-keto-D-gluconate reductase	b3553	JW5656	ECK3540
3157241	3157951	CDS	C	yiaF	ECMDS42_2991	conserved protein	b3554	JW5655	ECK3541
3158385	3158675	CDS	D	yiaG	ECMDS42_2992	predicted transcriptional regulator	b3555	JW3524	ECK3542
3158956	3159168	CDS	D	cspA	ECMDS42_2993	major cold shock protein	b3556	JW3525	ECK3543
3159792	3161861	CDS	C	glyS	ECMDS42_2995	glycine tRNA synthetase%2C beta subunit	b3559	JW3530	ECK3547
3161871	3162782	CDS	C	glyQ	ECMDS42_2996	glycine tRNA synthetase%2C alpha subunit	b3560	JW3531	ECK3548
3162877	3163176	CDS	C	ysaB	ECMDS42_2997	predicted protein	b4553	JW3532	ECK3549
3163351	3164346	CDS	D	yiaH	ECMDS42_2998	conserved inner membrane protein	b3561	JW3533	ECK3550
3164388	3164825	CDS	C	yiaA	ECMDS42_2999	conserved inner membrane protein	b3562	JW3534	ECK3551
3164871	3165212	CDS	C	yiaB	ECMDS42_3000	conserved inner membrane protein	b3563	JW5654	ECK3552
3165381	3166835	CDS	C	xylB	ECMDS42_3001	xylulokinase	b3564	JW3536	ECK3553
3166907	3168229	CDS	C	xylA	ECMDS42_3002	D-xylose isomerase	b3565	JW3537	ECK3554
3168595	3169587	CDS	D	xylF	ECMDS42_3003	D-xylose transporter subunit	b3566	JW3538	ECK3555
3169665	3171206	CDS	D	xylG	ECMDS42_3004	fused subunits of D-xylose transporter	b3567	JW3539	ECK3556
3171184	3172365	CDS	D	xylH	ECMDS42_3005	D-xylose transporter subunit	b3568	JW3540	ECK3557
3172443	3173621	CDS	D	xylR	ECMDS42_3006	DNA-binding transcriptional activator%2C xylose-binding	b3569	JW3541	ECK3558
3173817	3174641	CDS	C	bax	ECMDS42_3007	conserved protein	b3570	JW5653	ECK3559
3174961	3176991	CDS	D	malS	ECMDS42_3008	alpha-amylase	b3571	JW3543	ECK3560
3177169	3178422	CDS	D	avtA	ECMDS42_3009	valine-pyruvate aminotransferase	b3572	JW5652	ECK3561
3178573	3179046	CDS	C	yiaI	ECMDS42_3010	predicted hydrogenase%2C 4Fe-4S ferredoxin-type component	b3573	JW3545	ECK3562
3179148	3179996	CDS	C	yiaJ	ECMDS42_3011	predicted DNA-binding transcriptional repressor	b3574	JW3546	ECK3563
3180197	3181195	CDS	D	yiaK	ECMDS42_3012	2%2C3-diketo-L-gulonate dehydrogenase%2C NADH-dependent	b3575	JW3547	ECK3564
3181207	3181674	CDS	D	yiaL	ECMDS42_3013	conserved protein	b3576	JW3548	ECK3565
3181792	3182265	CDS	D	yiaM	ECMDS42_3014	predicted transporter	b3577	JW3549	ECK3566
3182268	3183545	CDS	D	yiaN	ECMDS42_3015	predicted transporter	b3578	JW5651	ECK3567
3183558	3184544	CDS	D	yiaO	ECMDS42_3016	predicted transporter	b3579	JW3551	ECK3568
3184548	3186044	CDS	D	lyxK	ECMDS42_3017	L-xylulose kinase	b3580	JW3552	ECK3569
3186041	3186703	CDS	D	sgbH	ECMDS42_3018	3-keto-L-gulonate 6-phosphate decarboxylase	b3581	JW3553	ECK3570
3186696	3187556	CDS	D	sgbU	ECMDS42_3019	predicted L-xylulose 5-phosphate 3-epimerase	b3582	JW5650	ECK3571
3187550	3188245	CDS	D	sgbE	ECMDS42_3020	L-ribulose-5-phosphate 4-epimerase	b3583	JW3555	ECK3572
3188592	3189332	CDS	C	yiaT	ECMDS42_3021	predicted protein	b3584	JW3556	ECK3573
3189456	3190430	CDS	D	yiaU	ECMDS42_3022	predicted DNA-binding transcriptional regulator	b3585	JW3557	ECK3574
3190427	3191563	CDS	C	yiaV	ECMDS42_3023	membrane fusion protein (MFP) component of efflux pump%2C signal anchor	b3586	JW3558	ECK3575
3191569	3191892	CDS	C	yiaW	ECMDS42_3024	conserved inner membrane protein	b3587	JW3559	ECK3576
3192437	3193975	CDS	C	aldB	ECMDS42_3025	aldehyde dehydrogenase B	b3588	JW3561	ECK3577
3194140	3195291	CDS	C	yiaY	ECMDS42_3026	predicted Fe-containing alcohol dehydrogenase	b3589	JW5648	ECK3578
3195481	3197325	CDS	C	selB	ECMDS42_3027	selenocysteinyl-tRNA-specific translation factor	b3590	JW3563	ECK3579
3197322	3198713	CDS	C	selA	ECMDS42_3028	selenocysteine synthase	b3591	JW3564	ECK3580
3198811	3199419	CDS	C	yibF	ECMDS42_3029	predicted glutathione S-transferase	b3592	JW3565	ECK3581
3199457	3200593	CDS	C	yibH	ECMDS42_3030	predicted protein	b3597	JW3571	ECK3586
3200596	3200958	CDS	C	yibI	ECMDS42_3031	predicted inner membrane protein	b3598	JW3572	ECK3587
3201495	3203408	CDS	D	mtlA	ECMDS42_3032	fused mannitol-specific PTS enzyme IIABC components	b3599	JW3573	ECK3588
3203638	3204786	CDS	D	mtlD	ECMDS42_3033	mannitol-1-phosphate dehydrogenase%2C NAD(P)-binding	b3600	JW3574	ECK3589
3204786	3205373	CDS	D	mtlR	ECMDS42_3034	DNA-binding transcriptional repressor	b3601	JW3575	ECK3590
3205385	3205594	CDS	C	yibT	ECMDS42_3035	predicted protein	b4554	JW3576	ECK3591
3205879	3206241	CDS	D	yibL	ECMDS42_3036	conserved protein	b3602	JW3577	ECK3592
3206613	3208268	CDS	D	lldP	ECMDS42_3037	L-lactate permease	b3603	JW3578	ECK3593
3208268	3209044	CDS	D	lldR	ECMDS42_3038	DNA-binding transcriptional repressor	b3604	JW3579	ECK3594
3209041	3210231	CDS	D	lldD	ECMDS42_3039	L-lactate dehydrogenase%2C FMN-linked	b3605	JW3580	ECK3595
3210429	3210902	CDS	D	yibK	ECMDS42_3040	predicted rRNA methylase	b3606	JW3581	ECK3596
3210955	3211776	CDS	C	cysE	ECMDS42_3041	serine acetyltransferase	b3607	JW3582	ECK3597
3211856	3212875	CDS	C	gpsA	ECMDS42_3042	glycerol-3-phosphate dehydrogenase (NAD+)	b3608	JW3583	ECK3598
3212875	3213342	CDS	C	secB	ECMDS42_3043	protein export chaperone	b3609	JW3584	ECK3599
3213405	3213656	CDS	C	grxC	ECMDS42_3044	glutaredoxin 3	b3610	JW3585	ECK3600
3213798	3214229	CDS	C	yibN	ECMDS42_3045	predicted rhodanese-related sulfurtransferase	b3611	JW3586	ECK3601
3214474	3216018	CDS	D	gpmI	ECMDS42_3046	phosphoglycero mutase III%2C cofactor-independent	b3612	JW3587	ECK3602
3216052	3217311	CDS	D	envC	ECMDS42_3047	protease with a role in cell division	b3613	JW5646	ECK3603
3217315	3218274	CDS	D	yibQ	ECMDS42_3048	predicted polysaccharide deacetylase	b3614	JW5645	ECK3604
3218261	3219295	CDS	C	yibD	ECMDS42_3049	predicted glycosyl transferase	b3615	JW3590	ECK3605
3219534	3220559	CDS	C	tdh	ECMDS42_3050	threonine 3-dehydrogenase%2C NAD(P)-binding	b3616	JW3591	ECK3606
3220569	3221765	CDS	C	kbl	ECMDS42_3051	glycine C-acetyltransferase	b3617	JW3592	ECK3607
3222040	3222897	CDS	C	htrL	ECMDS42_3052	predicted protein	b3618	JW5644	ECK3608
3223201	3224133	CDS	D	rfaD	ECMDS42_3053	ADP-L-glycero-D-mannoheptose-6-epimerase%2C NAD(P)-binding	b3619	JW3594	ECK3609
3224143	3225189	CDS	D	rfaF	ECMDS42_3054	ADP-heptose:LPS heptosyltransferase II	b3620	JW3595	ECK3610
3225193	3226152	CDS	D	rfaC	ECMDS42_3055	ADP-heptose:LPS heptosyltransferase I	b3621	JW3596	ECK3611
3226162	3227421	CDS	D	rfaL	ECMDS42_3056	O-antigen ligase	b3622	JW3597	ECK3612
3227453	3228526	CDS	C	rfaK	ECMDS42_3057	lipopolysaccharide core biosynthesis	b3623	JW3598	ECK3613
3228559	3229410	CDS	C	rfaZ	ECMDS42_3058	lipopolysaccharide core biosynthesis protein	b3624	JW3599	ECK3614
3229481	3230179	CDS	C	rfaY	ECMDS42_3059	lipopolysaccharide core biosynthesis protein	b3625	JW3600	ECK3615
3231252	3232271	CDS	C	rfaI	ECMDS42_3061	UDP-D-galactose:(glucosyl)lipopolysaccharide-alpha-1%2C3-D-galactosyltransferase	b3627	JW3602	ECK3617
3232271	3233380	CDS	C	rfaB	ECMDS42_3062	UDP-D-galactose:(glucosyl)lipopolysaccharide-1%2C 6-D-galactosyltransferase	b3628	JW3603	ECK3618
3233394	3234329	CDS	C	rfaS	ECMDS42_3063	lipopolysaccharide core biosynthesis protein	b3629	JW3604	ECK3619
3234366	3235163	CDS	C	rfaP	ECMDS42_3064	kinase that phosphorylates core heptose of lipopolysaccharide	b3630	JW3605	ECK3620
3235156	3236280	CDS	C	rfaG	ECMDS42_3065	glucosyltransferase I	b3631	JW3606	ECK3621
3236277	3237311	CDS	C	rfaQ	ECMDS42_3066	lipopolysaccharide core biosynthesis protein	b3632	JW3607	ECK3622
3237753	3239030	CDS	D	kdtA	ECMDS42_3067	3-deoxy-D-manno-octulosonic-acid transferase	b3633	JW3608	ECK3623
3239038	3239517	CDS	D	coaD	ECMDS42_3068	pantetheine-phosphate adenylyltransferase	b3634	JW3609	ECK3624
3239556	3240365	CDS	C	mutM	ECMDS42_3069	formamidopyrimidine/5-formyluracil/ 5-hydroxymethyluracil DNA glycosylase	b3635	JW3610	ECK3625
3240463	3240630	CDS	C	rpmG	ECMDS42_3070	50S ribosomal subunit protein L33	b3636	JW3611	ECK3626
3240651	3240887	CDS	C	rpmB	ECMDS42_3071	50S ribosomal subunit protein L28	b3637	JW3612	ECK3627
3241104	3241772	CDS	C	yicR	ECMDS42_3072	hypothetical protein	b3638	JW5643	ECK3628
3241944	3243164	CDS	D	dfp	ECMDS42_3073	fused 4'-phosphopantothenoylcysteine decarboxylase/phosphopantothenoylcysteine synthetase%2C FMN-binding	b3639	JW5642	ECK3629
3243145	3243600	CDS	D	dut	ECMDS42_3074	deoxyuridinetriphosphatase	b3640	JW3615	ECK3630
3243707	3244303	CDS	D	ttk	ECMDS42_3075	division inhibitor	b3641	JW5641	ECK3631
3244340	3244981	CDS	C	pyrE	ECMDS42_3076	orotate phosphoribosyltransferase	b3642	JW3617	ECK3632
3245889	3246752	CDS	D	yicC	ECMDS42_3078	conserved protein	b3644	JW3619	ECK3634
3246973	3247797	CDS	D	dinD	ECMDS42_3079	DNA-damage-inducible protein	b3645	JW3620	ECK3635
3248087	3248704	CDS	D	yicG	ECMDS42_3080	conserved inner membrane protein	b3646	JW3621	ECK3636
3248701	3250383	CDS	C	ligB	ECMDS42_3081	DNA ligase%2C NAD(+)-dependent	b3647	JW3622	ECK3637
3250641	3251264	CDS	D	gmk	ECMDS42_3082	guanylate kinase	b3648	JW3623	ECK3638
3251319	3251594	CDS	D	rpoZ	ECMDS42_3083	RNA polymerase%2C omega subunit	b3649	JW3624	ECK3639
3251613	3253721	CDS	D	spoT	ECMDS42_3084	bifunctional (p)ppGpp synthetase II/guanosine-3'%2C5'-bis pyrophosphate 3'-pyrophosphohydrolase	b3650	JW3625	ECK3640
3253728	3254417	CDS	D	trmH	ECMDS42_3085	tRNA (Guanosine-2'-O-)-methyltransferase	b3651	JW3626	ECK3641
3254423	3256504	CDS	D	recG	ECMDS42_3086	ATP-dependent DNA helicase	b3652	JW3627	ECK3642
3256673	3257878	CDS	C	gltS	ECMDS42_3087	glutamate transporter	b3653	JW3628	ECK3643
3258158	3259549	CDS	D	yicE	ECMDS42_3088	predicted transporter	b3654	JW3629	ECK3644
3259670	3261379	CDS	D	yicH	ECMDS42_3089	conserved protein	b3655	JW3630	ECK3645
3261432	3263750	CDS	C	yicI	ECMDS42_3090	predicted alpha-glucosidase	b3656	JW3631	ECK3646
3263760	3265142	CDS	C	yicJ	ECMDS42_3091	predicted transporter	b3657	JW5939	ECK3647
3266166	3267350	CDS	D	setC	ECMDS42_3093	predicted sugar efflux system	b3659	JW3633	ECK3649
3267461	3268384	CDS	D	yicL	ECMDS42_3094	predicted inner membrane protein	b3660	JW3634	ECK3650
3268388	3269206	CDS	C	nlpA	ECMDS42_3095	cytoplasmic membrane lipoprotein-28	b3661	JW3635	ECK3651
3269428	3269721	CDS	D	yicS	ECMDS42_3096	predicted protein	b4555	JW5965	ECK3652
3269762	3271117	CDS	C	yicM	ECMDS42_3097	predicted transporter	b3662	JW5938	ECK3653
3271163	3271615	CDS	C	yicN	ECMDS42_3098	conserved protein	b3663	JW5637	ECK3654
3271668	3273002	CDS	C	yicO	ECMDS42_3099	predicted xanthine/uracil permase	b3664	JW5636	ECK3655
3273177	3274943	CDS	D	ade	ECMDS42_3100	cryptic adenine deaminase	b3665	JW3640	ECK3656
3274989	3276380	CDS	C	uhpT	ECMDS42_3101	hexose phosphate transporter	b3666	JW3641	ECK3657
3276518	3277837	CDS	C	uhpC	ECMDS42_3102	membrane protein regulates uhpT expression	b3667	JW3642	ECK3658
3277847	3279349	CDS	C	uhpB	ECMDS42_3103	sensory histidine kinase in two-component regulatory sytem with UhpA	b3668	JW3643	ECK3659
3279349	3279939	CDS	C	uhpA	ECMDS42_3104	DNA-binding response regulator in two-component regulatory system wtih UhpB	b3669	JW3644	ECK3660
3280015	3280305	CDS	C	ilvN	ECMDS42_3105	acetolactate synthase I%2C small subunit	b3670	JW3645	ECK3661
3280309	3281997	CDS	C	ilvB	ECMDS42_3106	acetolactate synthase I%2C large subunit	b3671	JW3646	ECK3662
3282103	3282201	CDS	C	ivbL	ECMDS42_3107	ilvB operon leader peptide	b3672	JW3647	ECK3663
3283135	3284319	CDS	D	emrD	ECMDS42_3108	multidrug efflux system protein	b3673	JW5634	ECK3664
3284327	3284824	CDS	C	yidF	ECMDS42_3109	predicted DNA-binding transcriptional regulator	b3674	JW3650	ECK3665
3284821	3285183	CDS	C	yidG	ECMDS42_3110	predicted inner membrane protein	b3675	JW3651	ECK3666
3285173	3285520	CDS	C	yidH	ECMDS42_3111	conserved inner membrane protein	b3676	JW3652	ECK3667
3285628	3286077	CDS	D	yidI	ECMDS42_3112	predicted inner membrane protein	b3677	JW3653	ECK3668
3286124	3287617	CDS	C	yidJ	ECMDS42_3113	predicted sulfatase/phosphatase	b3678	JW3654	ECK3669
3287614	3289329	CDS	C	yidK	ECMDS42_3114	predicted transporter	b3679	JW3655	ECK3670
3289466	3290389	CDS	D	yidL	ECMDS42_3115	predicted DNA-binding transcriptional regulator	b3680	JW3656	ECK3671
3291200	3291685	CDS	C	glvB	ECMDS42_3118	arbutin specific enzyme IIB component of PTS	b3682	JW3659	ECK3674
3291710	3292816	CDS	C	glvC	ECMDS42_3119	arbutin specific enzyme IIC component of PTS	b3683	JW3660	ECK3675
3293112	3293828	CDS	D	yidP	ECMDS42_3120	predicted DNA-binding transcriptional regulator	b3684	JW3661	ECK3676
3293825	3295486	CDS	C	yidE	ECMDS42_3121	predicted transporter	b3685	JW3662	ECK3677
3295682	3296110	CDS	C	ibpB	ECMDS42_3122	heat shock chaperone	b3686	JW3663	ECK3678
3296222	3296635	CDS	C	ibpA	ECMDS42_3123	heat shock chaperone	b3687	JW3664	ECK3679
3296941	3297273	CDS	D	yidQ	ECMDS42_3124	conserved outer membrane protein	b3688	JW5633	ECK3680
3297275	3298489	CDS	C	yidR	ECMDS42_3125	conserved protein	b3689	JW5860	ECK3681
3298590	3299654	CDS	D	cbrA	ECMDS42_3126	predicted oxidoreductase%2C FAD/NAD(P)-binding domain	b3690	JW5631	ECK3682
3299651	3300943	CDS	C	dgoT	ECMDS42_3127	D-galactonate transporter	b3691	JW5859	ECK3683
3301063	3302211	CDS	C	dgoD	ECMDS42_3128	galactonate dehydratase	b4478	JW5629	ECK3684
3302208	3302825	CDS	C	dgoA	ECMDS42_3129	2-oxo-3-deoxygalactonate 6-phosphate aldolase	b4477	JW5628	ECK3685
3302809	3303687	CDS	C	dgoK	ECMDS42_3130	2-oxo-3-deoxygalactonate kinase	b3693	JW3670	ECK3686
3303684	3304373	CDS	C	dgoR	ECMDS42_3131	predicted DNA-binding transcriptional regulator	b4479	JW5627	ECK3687
3304651	3305307	CDS	D	yidX	ECMDS42_3132	predicted lipoproteinC	b3696	JW5858	ECK3688
3305353	3306165	CDS	C	yidA	ECMDS42_3133	predicted hydrolase	b3697	JW3674	ECK3689
3306280	3306678	CDS	C	yidB	ECMDS42_3134	conserved protein	b3698	JW3675	ECK3690
3306918	3309332	CDS	C	gyrB	ECMDS42_3135	DNA gyrase%2C subunit B	b3699	JW5625	ECK3691
3309361	3310434	CDS	C	recF	ECMDS42_3136	gap repair protein	b3700	JW3677	ECK3692
3310434	3311534	CDS	C	dnaN	ECMDS42_3137	DNA polymerase III%2C beta subunit	b3701	JW3678	ECK3693
3311539	3312942	CDS	C	dnaA	ECMDS42_3138	chromosomal replication initiator protein DnaA%2C DNA-binding transcriptional dual regulator	b3702	JW3679	ECK3694
3313549	3313689	CDS	D	rpmH	ECMDS42_3139	50S ribosomal subunit protein L34	b3703	JW3680	ECK3695
3313706	3314065	CDS	D	rnpA	ECMDS42_3140	protein C5 component of RNase P	b3704	JW3681	ECK3696
3314029	3314286	CDS	D	yidD	ECMDS42_3141	predicted protein	b4557	JW3682	ECK3697
3314289	3315935	CDS	D	yidC	ECMDS42_3142	cytoplasmic insertase into membrane protein%2C Sec system	b3705	JW3683	ECK3698
3316041	3317405	CDS	D	trmE	ECMDS42_3143	GTPase	b3706	JW3684	ECK3699
3317648	3317722	CDS	D	tnaC	ECMDS42_3144	tryptophanase leader peptide	b3707	JW3685	ECK3700
3317943	3319358	CDS	D	tnaA	ECMDS42_3145	tryptophanase/L-cysteine desulfhydrase%2C PLP-dependent	b3708	JW3686	ECK3701
3319449	3320696	CDS	D	tnaB	ECMDS42_3146	tryptophan transporter of low affinity	b3709	JW5622	ECK3702
3320828	3322003	CDS	D	mdtL	ECMDS42_3147	multidrug efflux system protein	b3710	JW3688	ECK3703
3321978	3322937	CDS	D	yidZ	ECMDS42_3148	predicted DNA-binding transcriptional regulator	b3711	JW3689	ECK3704
3323082	3323843	CDS	D	yieE	ECMDS42_3149	predicted phosphopantetheinyl transferase	b3712	JW3690	ECK3705
3323865	3324431	CDS	D	yieF	ECMDS42_3150	chromate reductase%2C Class I%2C flavoprotein	b3713	JW3691	ECK3706
3324485	3325822	CDS	C	yieG	ECMDS42_3151	predicted inner membrane protein	b3714	JW3692	ECK3707
3325987	3326652	CDS	D	yieH	ECMDS42_3152	predicted hydrolase	b3715	JW3693	ECK3708
3326719	3327186	CDS	D	yieI	ECMDS42_3153	predicted inner membrane protein	b3716	JW3694	ECK3709
3327235	3327822	CDS	D	cbrC	ECMDS42_3154	conserved protein	b3717	JW3695	ECK3710
3327884	3328606	CDS	C	yieK	ECMDS42_3155	predicted 6-phosphogluconolactonase	b3718	JW5613	ECK3711
3328621	3329817	CDS	C	yieL	ECMDS42_3156	predicted xylanase	b3719	JW5612	ECK3712
3329817	3331433	CDS	C	bglH	ECMDS42_3157	carbohydrate-specific outer membrane porin%2C cryptic	b3720	JW3698	ECK3713
3331502	3332914	CDS	C	bglB	ECMDS42_3158	cryptic phospho-beta-glucosidase B	b3721	JW3699	ECK3714
3332933	3334810	CDS	C	bglF	ECMDS42_3159	fused beta-glucoside-specific PTS enzyme IIABC components	b3722	JW3700	ECK3715
3334944	3335780	CDS	C	bglG	ECMDS42_3160	transcriptional antiterminator of the bgl operon	b3723	JW3701	ECK3716
3336066	3336791	CDS	C	phoU	ECMDS42_3161	DNA-binding transcriptional regulator	b3724	JW3702	ECK3717
3336806	3337579	CDS	C	pstB	ECMDS42_3162	phosphate transporter subunit	b3725	JW3703	ECK3718
3337762	3338652	CDS	C	pstA	ECMDS42_3163	phosphate transporter subunit	b3726	JW3704	ECK3719
3338652	3339611	CDS	C	pstC	ECMDS42_3164	phosphate transporter subunit	b3727	JW3705	ECK3720
3339698	3340738	CDS	C	pstS	ECMDS42_3165	phosphate transporter subunit	b3728	JW3706	ECK3721
3341052	3342881	CDS	C	glmS	ECMDS42_3166	L-glutamine:D-fructose-6-phosphate aminotransferase	b3729	JW3707	ECK3722
3343043	3344413	CDS	C	glmU	ECMDS42_3167	fused N-acetyl glucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyl transferase	b3730	JW3708	ECK3723
3344766	3345185	CDS	C	atpC	ECMDS42_3168	F1 sector of membrane-bound ATP synthase%2C epsilon subunit	b3731	JW3709	ECK3724
3345206	3346588	CDS	C	atpD	ECMDS42_3169	F1 sector of membrane-bound ATP synthase%2C beta subunit	b3732	JW3710	ECK3725
3346615	3347478	CDS	C	atpG	ECMDS42_3170	F1 sector of membrane-bound ATP synthase%2C gamma subunit	b3733	JW3711	ECK3726
3347529	3349070	CDS	C	atpA	ECMDS42_3171	F1 sector of membrane-bound ATP synthase%2C alpha subunit	b3734	JW3712	ECK3727
3349083	3349616	CDS	C	atpH	ECMDS42_3172	F1 sector of membrane-bound ATP synthase%2C delta subunit	b3735	JW3713	ECK3728
3349631	3350101	CDS	C	atpF	ECMDS42_3173	F0 sector of membrane-bound ATP synthase%2C subunit b	b3736	JW3714	ECK3729
3350163	3350402	CDS	C	atpE	ECMDS42_3174	F0 sector of membrane-bound ATP synthase%2C subunit c	b3737	JW3715	ECK3730
3350449	3351264	CDS	C	atpB	ECMDS42_3175	F0 sector of membrane-bound ATP synthase%2C subunit a	b3738	JW3716	ECK3731
3351273	3351653	CDS	C	atpI	ECMDS42_3176	ATP synthase%2C membrane-bound accesory subunit	b3739	JW5611	ECK3732
3352270	3352893	CDS	C	gidB	ECMDS42_3177	methyltransferase%2C glucose-inhibited cell-division protein	b3740	JW3718	ECK3733
3352957	3354846	CDS	C	gidA	ECMDS42_3178	glucose-inhibited cell-division protein	b3741	JW3719	ECK3734
3355225	3355668	CDS	C	mioC	ECMDS42_3180	FMN-binding protein MioC	b3742	JW3720	ECK3736
3355758	3356216	CDS	C	asnC	ECMDS42_3181	DNA-binding transcriptional dual regulator	b3743	JW3721	ECK3737
3356368	3357360	CDS	D	asnA	ECMDS42_3182	asparagine synthetase A	b3744	JW3722	ECK3738
3357365	3358816	CDS	C	yieM	ECMDS42_3183	predicted von Willibrand factor containing protein	b3745	JW5610	ECK3739
3358810	3360306	CDS	C	yieN	ECMDS42_3184	fused predicted transcriptional regulators	b3746	JW3725	ECK3740
3360529	3362397	CDS	D	trkD	ECMDS42_3185	potassium transporter	b3747	JW5609	ECK3741
3362564	3362983	CDS	D	rbsD	ECMDS42_3186	predicted cytoplasmic sugar-binding protein	b3748	JW5857	ECK3742
3362991	3364496	CDS	D	rbsA	ECMDS42_3187	fused D-ribose transporter subunits	b3749	JW3728	ECK3743
3364501	3365466	CDS	D	rbsC	ECMDS42_3188	D-ribose transporter subunit	b3750	JW3729	ECK3744
3365491	3366381	CDS	D	rbsB	ECMDS42_3189	D-ribose transporter subunit	b3751	JW3730	ECK3745
3366507	3367436	CDS	D	rbsK	ECMDS42_3190	ribokinase	b3752	JW3731	ECK3746
3367440	3368432	CDS	D	rbsR	ECMDS42_3191	DNA-binding transcriptional repressor	b3753	JW3732	ECK3747
3368398	3369825	CDS	C	hsrA	ECMDS42_3192	predicted multidrug or homocysteine efflux system	b3754	JW3733	ECK3748
3369848	3370540	CDS	C	yieP	ECMDS42_3193	predicted transcriptional regulator	b3755	JW5608	ECK3749
3376341	3377180	CDS	C	hdfR	ECMDS42_3200	DNA-binding transcriptional regulator	b4480	JW5607	ECK3756
3377299	3377637	CDS	D	yifE	ECMDS42_3201	conserved protein	b3764	JW3737	ECK3757
3377662	3379212	CDS	C	yifB	ECMDS42_3202	predicted bifunctional protein%2C enzyme and transcriptional regulator	b3765	JW3738	ECK3758
3379535	3379633	CDS	D	ilvL	ECMDS42_3203	ilv operon leader peptide	b3766	JW3739	ECK3759
3381414	3381677	CDS	D	ilvM	ECMDS42_3207	acetolactate synthase II%2C small subunit	b3769	JW3742	ECK3761
3381697	3382626	CDS	D	ilvE	ECMDS42_3208	branched-chain amino-acid aminotransferase	b3770	JW5606	ECK3762
3382691	3384541	CDS	D	ilvD	ECMDS42_3209	dihydroxyacid dehydratase	b3771	JW5605	ECK3763
3384544	3386088	CDS	D	ilvA	ECMDS42_3210	threonine deaminase	b3772	JW3745	ECK3764
3386140	3387033	CDS	C	ilvY	ECMDS42_3211	DNA-binding transcriptional dual regulator	b3773	JW3746	ECK3765
3387183	3388658	CDS	D	ilvC	ECMDS42_3212	ketol-acid reductoisomerase%2C NAD(P)-binding	b3774	JW3747	ECK3766
3388745	3389026	CDS	C	ppiC	ECMDS42_3213	peptidyl-prolyl cis-trans isomerase C	b3775	JW3748	ECK3767
3389225	3389500	CDS	C	yifO	ECMDS42_3214	conserved protein	b3776	JW3749	ECK3768
3389890	3391911	CDS	D	rep	ECMDS42_3216	DNA helicase and single-stranded DNA-dependent ATPase	b3778	JW5604	ECK3770
